time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-23T20:30:22.000Z,59.693,-153.1745,103.8,2.8,ml,96,111.5999911,,0.43,ak,ak11492277,2015-02-03T01:36:54.389Z,"76km W of Anchor Point, Alaska",earthquake
2015-01-23T20:26:33.810Z,39.4271,-119.9715,9.8254,0.17,ml,3,197.99,0.069,0.0164,nn,nn00479681,2015-01-28T23:17:11.867Z,"10km S of Verdi, Nevada",earthquake
2015-01-23T20:16:16.660Z,36.0228333,-117.776,1.84,0.76,ml,8,173,0.009024,0.12,ci,ci37308360,2015-01-27T01:09:56.712Z,"15km NE of Little Lake, California",earthquake
2015-01-23T20:15:30.000Z,62.8083,-148.2974,70.9,3.9,ml,,,,0.56,ak,ak11492231,2015-02-05T02:11:45.871Z,"72km SSE of Cantwell, Alaska",earthquake
2015-01-23T20:15:04.000Z,65.8812,-150.2373,15.5,1.8,ml,13,97.19999222,,0.59,ak,ak11492234,2015-02-03T01:35:07.362Z,"99km N of Manley Hot Springs, Alaska",earthquake
2015-01-23T20:08:38.000Z,61.4473,-146.6183,12.3,1.4,ml,16,57.59999539,,0.65,ak,ak11492228,2015-02-03T01:35:54.483Z,"38km NNW of Valdez, Alaska",earthquake
2015-01-23T20:07:19.000Z,63.007,-149.4899,75,1.3,ml,34,46.79999626,,0.48,ak,ak11492226,2015-02-03T01:35:45.195Z,"50km SSW of Cantwell, Alaska",earthquake
2015-01-23T20:03:57.620Z,33.9926667,-116.8401667,16.46,0.66,ml,10,152,0.05019,0.16,ci,ci37234149,2015-01-26T22:58:40.283Z,"8km NNE of Banning, California",earthquake
2015-01-23T19:57:47.500Z,36.8592,-98.0332,5.388,2.5,ml,,102,,0.78,us,usc000tiqb,2015-01-24T16:44:20.255Z,"27km WNW of Medford, Oklahoma",earthquake
2015-01-23T19:56:19.000Z,62.7907,-150.6561,4.7,1.3,ml,28,68.39999453,,0.45,ak,ak11492224,2015-02-03T01:35:40.583Z,"59km NNW of Talkeetna, Alaska",earthquake
2015-01-23T19:51:03.000Z,51.2783,-178.8458,24,2.4,ml,10,212.399983,,0.55,ak,ak11501684,2015-02-03T01:35:29.814Z,"18km E of Amatignak Island, Alaska",earthquake
2015-01-23T19:47:38.860Z,38.9466667,-111.3811667,3.28,1.21,md,5,199,0.166,0.03,uu,uu60099962,2015-01-26T16:15:02.194Z,"26km SW of Ferron, Utah",earthquake
2015-01-23T19:21:45.570Z,41.8286667,-119.652,0.02,1.73,md,5,212,0.4918,0.29,uw,uw60949972,2015-01-23T21:01:32.640Z,"70km SE of Lakeview, Oregon",earthquake
2015-01-23T19:15:14.000Z,58.9153,-152.7064,71.4,2.1,ml,20,125.9999899,,0.4,ak,ak11501683,2015-02-03T01:35:29.093Z,"104km SW of Homer, Alaska",earthquake
2015-01-23T19:14:50.250Z,41.8555,-119.641,8.1359,1.29,ml,4,223.83,0.152,0.1696,nn,nn00479676,2015-01-28T23:14:04.419Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-23T18:56:33.740Z,32.9741667,-116.4243333,10.48,1.02,ml,16,78,0.08196,0.3,ci,ci37308312,2015-01-23T22:05:22.662Z,"20km NNE of Pine Valley, California",earthquake
2015-01-23T18:47:49.267Z,41.8534,-119.655,7.7721,2.48,ml,5,123.71,0.146,0.0954,nn,nn00478839,2015-01-24T15:51:13.040Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T18:34:10.380Z,35.805,-97.3763,5,2.3,mb_lg,,39,0.064,0.44,us,usc000tizv,2015-01-25T22:26:36.268Z,"9km SSE of Guthrie, Oklahoma",earthquake
2015-01-23T18:02:05.730Z,32.9033333,-116.2683333,4.13,0.99,ml,13,85,0.01837,0.23,ci,ci37308304,2015-01-23T22:05:27.490Z,"26km ENE of Pine Valley, California",earthquake
2015-01-23T17:52:28.000Z,64.9394,-147.5619,12.5,0.5,ml,14,89.9999928,,0.44,ak,ak11492193,2015-02-03T01:35:59.034Z,"13km NNE of Fairbanks, Alaska",earthquake
2015-01-23T17:36:39.020Z,34.3801,139.6913,129.29,4.7,mb,,66,1.265,1.61,us,usc000tipi,2015-01-24T15:34:06.574Z,"68km SSW of Tateyama, Japan",earthquake
2015-01-23T17:36:32.000Z,60.0712,-153.4748,157.8,2.2,ml,21,129.5999896,,0.61,ak,ak11501681,2015-02-03T01:35:28.011Z,"61km SW of Redoubt Volcano, Alaska",earthquake
2015-01-23T17:33:08.651Z,41.8699,-119.6307,8.9127,1.23,ml,5,221.71,0.148,0.169,nn,nn00478883,2015-01-23T22:42:16.985Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-23T17:31:01.000Z,63.1916,-152.6726,3.9,1.5,ml,17,111.5999911,,0.56,ak,ak11492190,2015-02-03T01:35:40.004Z,"150km ENE of McGrath, Alaska",earthquake
2015-01-23T17:24:20.000Z,58.4604,-137.1538,0,2,ml,,,,0.89,ak,ak11501679,2015-02-05T02:10:58.734Z,"82km W of Gustavus, Alaska",earthquake
2015-01-23T17:08:41.580Z,36.0525,-117.7073333,1.46,0.47,ml,9,76,0.05428,0.08,ci,ci37308296,2015-01-26T22:40:09.506Z,"22km E of Coso Junction, California",earthquake
2015-01-23T17:07:31.560Z,33.6013333,-116.8211667,10.26,1.15,ml,41,41,0.03621,0.22,ci,ci37308288,2015-01-23T22:06:19.120Z,"15km WNW of Anza, California",earthquake
2015-01-23T16:55:30.440Z,38.793335,-122.7588348,2.96,0.6,md,10,90,0.02001,0.02,nc,nc72385291,2015-01-23T18:15:03.558Z,"1km N of The Geysers, California",earthquake
2015-01-23T16:39:12.000Z,59.5479,-152.9535,105.8,2,ml,19,82.79999338,,0.48,ak,ak11501678,2015-02-03T01:35:26.385Z,"68km WSW of Anchor Point, Alaska",earthquake
2015-01-23T16:34:01.970Z,32.676,-115.8573333,7.15,1.41,ml,9,127,0.0617,0.07,ci,ci37308280,2015-01-23T17:23:45.449Z,"28km WNW of Progreso, Baja California, Mexico",earthquake
2015-01-23T16:30:48.000Z,51.3977,-176.5793,21.7,3,ml,16,212.399983,,0.29,ak,ak11492165,2015-02-03T01:35:47.117Z,"53km S of Adak, Alaska",earthquake
2015-01-23T16:25:29.320Z,41.8641,-119.6306,8.2661,0.75,ml,4,222.66,0.152,0.1224,nn,nn00479665,2015-01-28T22:57:21.991Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-23T16:13:20.000Z,61.6046,-146.4499,23,1.4,ml,25,46.79999626,,0.54,ak,ak11492164,2015-02-03T01:35:58.316Z,"53km N of Valdez, Alaska",earthquake
2015-01-23T16:03:55.000Z,63.3201,-151.8076,1.3,0.7,ml,6,136.7999891,,0.6,ak,ak11501675,2015-02-03T01:35:25.757Z,"140km NW of Talkeetna, Alaska",earthquake
2015-01-23T16:01:08.890Z,32.8756,-96.9216,11.11,1.1,ml,,108,0.016,0.11,us,usc000tir3,2015-01-23T22:09:19.166Z,"6km SSW of Farmers Branch, Texas",earthquake
2015-01-23T16:00:34.970Z,40.3396667,-124.3833333,16.59,2.59,md,15,242,0.07774,0.1,nc,nc72385286,2015-01-24T00:03:17.394Z,"28km SSW of Ferndale, California",earthquake
2015-01-23T15:54:52.000Z,58.5522,-136.9451,0,2.1,ml,,,,0.53,ak,ak11501674,2015-02-05T02:10:58.002Z,"72km WNW of Gustavus, Alaska",earthquake
2015-01-23T15:52:32.600Z,33.5665,-116.6103333,13.47,0.38,ml,18,77,0.01472,0.08,ci,ci37308272,2015-01-26T22:10:04.188Z,"6km ENE of Anza, California",earthquake
2015-01-23T15:52:10.500Z,19.4125,-155.2763,0.9,2,Ml,,46.8,0,0.16,hv,hv60839041,2015-01-23T15:57:55.485Z,"4km WSW of Volcano, Hawaii",earthquake
2015-01-23T15:50:48.610Z,38.824,-122.847,2.25,0.89,md,13,111,0.008485,0.03,nc,nc72385281,2015-01-29T18:58:03.190Z,"9km WNW of The Geysers, California",earthquake
2015-01-23T15:41:28.933Z,41.8605,-119.6504,6.9296,1.27,ml,4,222.84,0.143,0.1468,nn,nn00479663,2015-01-28T22:50:30.216Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T15:36:11.596Z,41.8546,-119.6559,7.9345,1.06,ml,5,223.7,0.144,0.0778,nn,nn00478895,2015-01-23T23:44:17.506Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T15:35:26.650Z,33.604,-116.6666667,12.89,0.58,ml,17,84,0.03105,0.05,ci,ci37308264,2015-01-26T22:31:44.425Z,"6km N of Anza, California",earthquake
2015-01-23T15:25:24.400Z,19.404,-155.2675,1.3,2,Ml,,28.8,0.00898315,0.08,hv,hv60839036,2015-01-23T20:06:41.812Z,"4km SW of Volcano, Hawaii",earthquake
2015-01-23T15:25:24.000Z,19.4787,-155.5895,2.8,0.9,Md,,100.8,0.00898315,0.08,hv,hv60237278,2015-01-24T06:37:10.962Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-01-23T15:17:44.000Z,63.1874,-144.4143,5,1.3,ml,,,,0.55,ak,ak11492140,2015-02-05T02:10:37.871Z,"73km WSW of Tok, Alaska",earthquake
2015-01-23T15:16:01.500Z,32.8904,-96.8967,8.74,2.2,mb_lg,,66,0.03,0.43,us,usc000tiqy,2015-01-24T03:50:48.148Z,"4km S of Farmers Branch, Texas",earthquake
2015-01-23T14:47:08.761Z,41.898,-119.6673,2.8794,1,ml,4,216.14,0.11,0.0823,nn,nn00479655,2015-01-28T22:33:51.791Z,"64km ESE of Lakeview, Oregon",earthquake
2015-01-23T14:37:12.000Z,62.8389,-150.8361,93.9,1.4,ml,23,71.99999424,,0.36,ak,ak11501672,2015-02-03T01:35:24.579Z,"68km NNW of Talkeetna, Alaska",earthquake
2015-01-23T14:34:54.200Z,18.347,-64.8756,4,2.8,Md,3,342,0.3880722,0.03,pr,pr15023002,2015-01-23T22:37:23.140Z,"5km E of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-01-23T14:27:50.600Z,18.384,-67.3192,9,2.2,Md,5,288,0.42400481,0.2,pr,pr15023001,2015-01-23T17:38:23.147Z,"8km WNW of Rincon, Puerto Rico",earthquake
2015-01-23T14:25:55.070Z,37.4793333,-118.8443333,8.13,0.74,md,14,117,0.09794,0.03,nc,nc72385271,2015-01-28T04:04:02.843Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-01-23T14:17:21.000Z,62.6467,-146.599,18.6,0.9,ml,12,79.19999366,,0.52,ak,ak11492117,2015-02-03T01:35:55.697Z,"80km NW of Glennallen, Alaska",earthquake
2015-01-23T14:12:26.390Z,-17.9484,-69.3728,112.89,5.2,mb,,63,0.405,1.24,us,usc000tils,2015-01-23T16:45:54.000Z,"34km NE of Putre, Chile",earthquake
2015-01-23T13:52:01.239Z,41.8463,-119.6281,4.7994,1.05,ml,3,322.97,0.165,0.145,nn,nn00479643,2015-01-28T22:08:07.448Z,"70km ESE of Lakeview, Oregon",earthquake
2015-01-23T13:49:00.850Z,33.1595,-116.0505,1.4,1.3,ml,31,48,0.1319,0.3,ci,ci37308256,2015-01-23T22:05:56.108Z,"18km SSW of Salton City, California",earthquake
2015-01-23T13:47:51.860Z,45.711,-118.5503333,20.62,3.63,ml,21,142,0.2449,0.12,uw,uw60949862,2015-01-26T21:11:16.489Z,"11km ENE of Mission, Oregon",earthquake
2015-01-23T13:40:47.800Z,19.9725,-155.5385,39.4,2,Md,,248.4,0.16169675,0.09,hv,hv60839011,2015-01-23T19:38:11.640Z,"14km SSW of Honoka'a, Hawaii",earthquake
2015-01-23T13:30:28.822Z,41.8489,-119.6356,7.8118,2.68,ml,5,123.48,0.159,0.1115,nn,nn00478815,2015-01-23T21:56:17.011Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-23T13:24:25.520Z,46.2245,-66.6804,3.86,2.1,ml,,86,1.027,0.49,us,usc000tisd,2015-01-24T21:57:52.649Z,"31km N of Fredericton, Canada",earthquake
2015-01-23T13:13:03.010Z,38.7928352,-122.7591629,2.87,0.9,md,8,136,0.01998,0.02,nc,nc72385256,2015-01-23T15:15:06.509Z,"1km N of The Geysers, California",earthquake
2015-01-23T13:09:07.540Z,33.7768333,-118.1471667,14.52,1.95,ml,42,125,0.04505,0.17,ci,ci37308248,2015-01-26T18:47:58.820Z,"3km SSE of Long Beach, California",earthquake
2015-01-23T13:04:23.380Z,33.6085,-116.661,13.56,0.46,ml,22,101,0.03664,0.19,ci,ci37308240,2015-01-23T22:06:10.679Z,"6km N of Anza, California",earthquake
2015-01-23T13:00:30.452Z,41.8793,-119.6256,8.469,0.83,ml,4,220.3,0.146,0.1034,nn,nn00479640,2015-01-28T21:43:00.461Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T12:54:27.340Z,33.5686667,-116.6068333,14.25,0.66,ml,26,53,0.01747,0.19,ci,ci37308232,2015-01-23T22:06:06.674Z,"6km ENE of Anza, California",earthquake
2015-01-23T12:52:51.000Z,60.9567,-146.781,17.7,1.4,ml,26,71.99999424,,0.63,ak,ak11492116,2015-02-03T01:35:20.007Z,"30km SW of Valdez, Alaska",earthquake
2015-01-23T12:47:20.118Z,37.2919,-116.4237,12.7342,0.53,ml,10,232.48,0.228,0.1154,nn,nn00478814,2015-01-23T21:54:56.775Z,"51km NE of Beatty, Nevada",earthquake
2015-01-23T12:43:57.445Z,39.8388,-120.737,8.1084,0.53,ml,5,153.66,0.087,0.0816,nn,nn00479638,2015-01-28T21:39:05.562Z,"17km SE of East Quincy, California",earthquake
2015-01-23T12:43:24.330Z,37.856,-122.1825,6.76,1.16,md,34,53,0.01409,0.09,nc,nc72385251,2015-01-27T03:13:27.350Z,"2km S of Orinda, California",earthquake
2015-01-23T12:28:33.771Z,41.8573,-119.6334,7.3586,0.65,ml,5,223.69,0.155,0.0672,nn,nn00479633,2015-01-28T21:27:26.705Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-23T12:24:33.000Z,59.7946,-153.4308,142.6,2.3,ml,41,125.9999899,,0.68,ak,ak11501669,2015-02-03T01:35:23.946Z,"83km E of Old Iliamna, Alaska",earthquake
2015-01-23T12:24:30.980Z,35.3873333,-118.2823333,13.48,1,ml,9,98,0.1483,0.21,ci,ci37308224,2015-01-23T22:06:20.569Z,"29km SE of Bodfish, California",earthquake
2015-01-23T12:16:08.240Z,41.8671,-119.6425,5.0308,0.72,ml,4,221.9,0.143,0.1252,nn,nn00479630,2015-01-28T21:04:50.737Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T12:10:54.350Z,47.5018333,-122.4766667,50.46,1.39,md,19,90,0.07981,0.19,uw,uw60949852,2015-01-23T21:27:52.930Z,"2km ESE of Southworth, Washington",earthquake
2015-01-23T12:10:17.508Z,39.2868,-120.3721,4.0108,0.05,ml,4,270.13,0.076,0.0173,nn,nn00479628,2015-01-28T20:47:41.240Z,"16km WSW of Truckee, California",earthquake
2015-01-23T12:09:27.000Z,60.6946,-152.2948,96,1.8,ml,21,118.7999905,,0.63,ak,ak11501668,2015-02-03T01:35:22.961Z,"33km NE of Redoubt Volcano, Alaska",earthquake
2015-01-23T11:49:36.140Z,37.9243333,-122.2945,8.02,1.14,md,31,81,0.03389,0.06,nc,nc72385246,2015-01-27T03:13:57.930Z,"1km ENE of El Cerrito, California",earthquake
2015-01-23T11:45:31.140Z,34.9345,-119.0288333,12.98,1.76,ml,28,84,0.07473,0.28,ci,ci37308216,2015-01-23T22:06:32.040Z,"15km NNW of Frazier Park, California",earthquake
2015-01-23T11:44:07.520Z,36.4275,-120.9695,8.36,0.84,md,13,184,0.04011,0.05,nc,nc72385236,2015-01-28T21:54:01.734Z,"27km ENE of Greenfield, California",earthquake
2015-01-23T11:42:25.000Z,51.2293,-174.9003,4.8,2.3,ml,7,277.1999778,,0.46,ak,ak11501667,2015-02-03T01:35:22.217Z,"117km SSW of Atka, Alaska",earthquake
2015-01-23T11:30:22.380Z,33.808,-117.6313333,4.66,0.5,ml,8,227,0.02246,0.15,ci,ci37308208,2015-01-26T21:34:21.839Z,"9km SW of Corona, California",earthquake
2015-01-23T11:23:39.000Z,61.5565,-141.2557,5,1.6,ml,18,100.7999919,,0.29,ak,ak11492094,2015-02-03T01:35:42.434Z,"169km E of Chitina, Alaska",earthquake
2015-01-23T11:19:10.100Z,19.2248,-67.6911,30,3.1,Md,8,320.4,0.93065463,0.07,pr,pr15023000,2015-01-23T19:21:36.868Z,"102km NW of San Antonio, Puerto Rico",earthquake
2015-01-23T11:10:12.000Z,62.2029,-149.5095,16.8,1,ml,17,71.99999424,,0.54,ak,ak11501665,2015-02-03T01:35:21.643Z,"18km ENE of Y, Alaska",earthquake
2015-01-23T11:04:34.000Z,58.5065,-137.1033,0,2.3,ml,,,,0.23,ak,ak11501664,2015-02-05T02:10:34.489Z,"80km W of Gustavus, Alaska",earthquake
2015-01-23T10:51:16.840Z,15.5031,-94.4692,57.5,4.4,mb,,140,2.374,1.06,us,usc000tik0,2015-01-23T18:53:47.774Z,"83km SSE of San Francisco del Mar, Mexico",earthquake
2015-01-23T10:36:42.700Z,38.8346667,-122.7743333,2.3,1.26,md,26,100,0.01729,0.05,nc,nc72385231,2015-01-24T01:10:05.578Z,"4km WNW of Cobb, California",earthquake
2015-01-23T10:33:58.000Z,62.91,-148.6072,13.1,0.3,ml,11,71.99999424,,0.29,ak,ak11492075,2015-02-03T01:35:05.655Z,"56km SSE of Cantwell, Alaska",earthquake
2015-01-23T10:22:30.330Z,37.6078333,-118.792,8.76,1.56,md,19,80,0.03442,0.03,nc,nc72385226,2015-01-28T06:30:18.384Z,"16km ESE of Mammoth Lakes, California",earthquake
2015-01-23T10:19:44.820Z,40.032,28.548,10,4.2,mb,,52,1.539,1.3,us,usc000tijv,2015-01-23T12:29:53.374Z,"23km SSE of Karacabey, Turkey",earthquake
2015-01-23T10:18:42.220Z,33.5048333,-116.4801667,16.49,0.07,ml,15,137,0.06754,0.18,ci,ci37308200,2015-01-26T21:08:21.632Z,"19km ESE of Anza, California",earthquake
2015-01-23T10:18:21.000Z,61.5512,-141.271,10.2,1.3,ml,15,111.5999911,,0.37,ak,ak11492074,2015-02-03T01:35:33.893Z,"168km E of Chitina, Alaska",earthquake
2015-01-23T10:09:30.240Z,34.0495,-117.289,17.92,1.15,ml,36,80,0.09096,0.24,ci,ci37308192,2015-01-23T22:06:32.436Z,"3km W of Loma Linda, California",earthquake
2015-01-23T10:05:08.000Z,63.5433,-147.7023,6.7,0.8,ml,14,140.3999888,,0.46,ak,ak11492073,2015-02-03T01:35:57.669Z,"64km ENE of Cantwell, Alaska",earthquake
2015-01-23T09:52:54.150Z,37.6076667,-122.459,8.48,1.21,md,28,98,0.03204,0.04,nc,nc72385221,2015-01-23T20:21:05.935Z,"2km ESE of Pacifica, California",earthquake
2015-01-23T09:51:42.910Z,38.8338318,-122.7961655,2.37,1.15,md,7,155,0.02583,0.01,nc,nc72385216,2015-01-23T13:22:05.192Z,"6km WNW of Cobb, California",earthquake
2015-01-23T09:48:46.970Z,37.6091667,-118.7935,9.53,0.23,md,10,118,0.03413,0.05,nc,nc72385211,2015-01-29T18:17:01.737Z,"16km ESE of Mammoth Lakes, California",earthquake
2015-01-23T09:44:49.000Z,64.9447,-148.4581,19.6,0.3,ml,12,129.5999896,,0.5,ak,ak11492072,2015-02-03T01:35:32.983Z,"23km WNW of Ester, Alaska",earthquake
2015-01-23T09:43:55.870Z,36.6477,-116.3253,7,0.15,ml,14,83.85,0.123,,nn,nn00478800,2015-01-23T09:45:34.459Z,"48km SE of Beatty, Nevada",earthquake
2015-01-23T09:41:20.387Z,38.7969,-115.2369,0,0.96,ml,4,148.54,0.525,0.4685,nn,nn00478799,2015-01-24T16:44:23.913Z,"21km ENE of Currant, Nevada",earthquake
2015-01-23T09:40:34.020Z,33.472,-116.4745,16.01,0.71,ml,21,142,0.09747,0.24,ci,ci37308184,2015-01-23T22:06:35.241Z,"21km ESE of Anza, California",earthquake
2015-01-23T09:25:29.770Z,32.3835,-118.2543333,15,2.78,ml,3,277,0.5654,0.17,ci,ci37308176,2015-01-28T01:18:50.623Z,"105km WSW of La Jolla, California",earthquake
2015-01-23T09:19:44.370Z,36.6535,-116.3217,7.32,0.57,ml,15,82.22,0.109,,nn,nn00478797,2015-01-23T09:21:16.628Z,"48km SE of Beatty, Nevada",earthquake
2015-01-23T09:16:01.978Z,41.893,-119.6621,2.8541,1.74,ml,4,217.14,0.116,0.1086,nn,nn00478943,2015-01-24T16:33:54.193Z,"65km ESE of Lakeview, Oregon",earthquake
2015-01-23T09:14:47.430Z,36.1286667,-118.0581667,1.1,1.26,ml,24,81,0.1818,0.23,ci,ci37308168,2015-01-23T22:06:53.063Z,"14km NW of Coso Junction, California",earthquake
2015-01-23T09:03:13.390Z,33.6,-116.8195,10.02,0.96,ml,42,37,0.03812,0.23,ci,ci37308160,2015-01-23T22:07:42.280Z,"14km WNW of Anza, California",earthquake
2015-01-23T08:44:56.000Z,61.5674,-141.2601,3.2,1.6,ml,,,,0.48,ak,ak11492070,2015-02-03T01:35:50.302Z,"169km E of Chitina, Alaska",earthquake
2015-01-23T08:43:21.870Z,35.7751667,-120.3058333,4.76,1.7,md,47,46,0.01532,0.08,nc,nc72385201,2015-01-23T20:12:02.708Z,"14km NNE of Shandon, California",earthquake
2015-01-23T08:42:55.000Z,63.8293,-149.0691,10.4,1.5,ml,,,,0.61,ak,ak11492067,2015-02-03T01:35:49.737Z,"5km WSW of Healy, Alaska",earthquake
2015-01-23T08:39:47.846Z,41.8703,-119.6441,7.8926,0.73,ml,4,221.35,0.14,0.0862,nn,nn00479588,2015-01-28T17:45:04.864Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T08:35:48.000Z,61.5505,-141.269,15.7,1.7,ml,,,,0.6,ak,ak11492065,2015-02-03T01:35:53.888Z,"168km E of Chitina, Alaska",earthquake
2015-01-23T08:34:06.880Z,33.4758333,-116.4203333,16.1,0.56,ml,25,116,0.1232,0.11,ci,ci37308152,2015-01-26T21:50:00.370Z,"23km SSW of La Quinta, California",earthquake
2015-01-23T08:21:16.800Z,19.6708,-155.2102,39.7,1.8,Md,,108,0.17966306,0.11,hv,hv60838941,2015-01-23T19:23:56.553Z,"14km WSW of Hilo, Hawaii",earthquake
2015-01-23T08:15:32.400Z,37.359,-120.004,25.08,1.31,md,7,115,0.2083,0.1,nc,nc72385196,2015-02-03T01:29:03.103Z,"14km SSW of Mariposa, California",earthquake
2015-01-23T08:09:04.000Z,62.6184,-151.1686,83.9,1.5,ml,,,,0.22,ak,ak11492052,2015-02-03T01:35:52.238Z,"63km WNW of Talkeetna, Alaska",earthquake
2015-01-23T08:07:58.000Z,64.2844,-150.7821,5,1.3,ml,,,,0.76,ak,ak11492051,2015-02-03T01:35:53.174Z,"80km S of Manley Hot Springs, Alaska",earthquake
2015-01-23T08:07:33.420Z,33.2833333,-116.7993333,14.44,0.67,ml,21,54,0.05819,0.16,ci,ci37308144,2015-01-23T22:07:13.544Z,"19km SSE of Aguanga, California",earthquake
2015-01-23T07:59:53.200Z,19.335,-155.1263,7.1,1.5,Md,,126,0.04491576,0.11,hv,hv60838936,2015-01-23T23:43:23.786Z,"15km SE of Volcano, Hawaii",earthquake
2015-01-23T07:41:13.900Z,19.782,-155.362,27,1.7,Md,,93.6,0.10779783,0.1,hv,hv60838926,2015-01-27T01:40:24.641Z,"27km WSW of Pepeekeo, Hawaii",earthquake
2015-01-23T07:39:51.024Z,41.8747,-119.6335,8.3727,0.85,ml,4,220.87,0.144,0.1242,nn,nn00479586,2015-01-28T17:44:57.672Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-23T07:32:26.290Z,33.2126667,-116.0513333,3.69,1.01,ml,26,80,0.0868,0.25,ci,ci37308136,2015-01-23T22:07:16.281Z,"13km SW of Salton City, California",earthquake
2015-01-23T07:27:22.000Z,60.2307,-152.8104,120.8,2.8,ml,,,,0.51,ak,ak11492041,2015-02-03T01:38:04.863Z,"28km S of Redoubt Volcano, Alaska",earthquake
2015-01-23T07:25:43.110Z,36.2981667,-118.3546667,1.21,1.42,ml,23,163,0.1496,0.23,ci,ci37308128,2015-01-26T20:20:01.213Z,"41km SW of Lone Pine, California",earthquake
2015-01-23T07:24:39.090Z,41.857,-119.6176667,0.04,2.35,md,10,182,0.5138,0.64,uw,uw60949837,2015-01-23T15:24:37.820Z,"70km ESE of Lakeview, Oregon",earthquake
2015-01-23T07:09:46.990Z,39.8048333,-111.9793333,0.1,1.29,ml,13,84,0.167,0.15,uu,uu60099897,2015-01-23T16:49:03.220Z,"10km W of Mona, Utah",earthquake
2015-01-23T06:56:49.960Z,39.8021667,-111.985,0.39,1.38,ml,11,137,0.167,0.19,uu,uu60099887,2015-01-23T17:03:57.880Z,"11km W of Mona, Utah",earthquake
2015-01-23T06:55:37.200Z,44.8401,-111.403,2,1.1,mc,20,89.9999928,0.02155957,0.12,mb,mb15906196,2015-01-29T17:17:23.230Z,"30km NW of West Yellowstone, Montana",earthquake
2015-01-23T06:54:22.000Z,63.5755,-147.3867,6.1,1.3,ml,,,,0.73,ak,ak11492027,2015-02-03T01:34:50.033Z,"80km ENE of Cantwell, Alaska",earthquake
2015-01-23T06:53:42.000Z,52.0213,-178.46,93.6,2.4,ml,,,,0.34,ak,ak11501652,2015-02-05T02:10:33.918Z,"26km NW of Tanaga Volcano, Alaska",earthquake
2015-01-23T06:51:20.080Z,44.1457,11.2116,10,4.4,mwr,,54,0.265,0.65,us,usc000tijd,2015-01-23T11:57:33.887Z,"3km E of Castiglione dei Pepoli, Italy",earthquake
2015-01-23T06:44:34.020Z,36.7392,-116.0703,7.28,0.72,ml,10,106.17,0.034,,nn,nn00478791,2015-01-23T06:45:49.894Z,"59km N of Pahrump, Nevada",earthquake
2015-01-23T06:38:11.000Z,66.471,-157.742,19.1,2.6,ml,,,,0.46,ak,ak11492025,2015-02-05T02:12:45.462Z,"61km SW of Kobuk, Alaska",earthquake
2015-01-23T06:31:52.940Z,35.6803333,-121.1113333,6.31,0.85,md,12,105,0.03456,0.04,nc,nc72385126,2015-01-23T19:46:04.489Z,"8km ENE of San Simeon, California",earthquake
2015-01-23T06:31:12.020Z,37.0957,-97.6434,5,2.1,mb_lg,,57,0.108,0.33,us,usc000tj07,2015-01-25T23:00:08.509Z,"7km NNW of Caldwell, Kansas",earthquake
2015-01-23T06:23:15.000Z,63.9476,-148.9548,0,1.4,ml,,,,0.52,ak,ak11492020,2015-02-03T01:34:51.434Z,"10km N of Healy, Alaska",earthquake
2015-01-23T06:23:05.000Z,61.556,-141.2444,3.8,2.1,ml,,,,0.34,ak,ak11492018,2015-02-03T01:34:50.669Z,"169km E of Chitina, Alaska",earthquake
2015-01-23T06:15:54.000Z,62.0436,-145.2175,15.8,1.9,ml,,,,0.86,ak,ak11492015,2015-02-03T01:34:52.804Z,"18km ESE of Glennallen, Alaska",earthquake
2015-01-23T06:10:50.630Z,32.8978333,-116.2631667,11.32,1.22,ml,27,70,0.134,0.34,ci,ci37308120,2015-01-23T22:07:33.960Z,"26km ENE of Pine Valley, California",earthquake
2015-01-23T06:09:44.760Z,44.087,-110.6431667,7.25,1.59,ml,14,136,0.041,0.14,uu,uu60099862,2015-01-23T15:58:07.120Z,"44km SSE of Old Faithful Geyser, Wyoming",earthquake
2015-01-23T06:08:59.300Z,36.0763,-91.3337,0.7,2.5,md,,115.1999908,0.1437304,0.16,nm,nm60003308,2015-01-29T20:23:42.670Z,"24km NE of Cave City, Arkansas",earthquake
2015-01-23T06:05:26.845Z,41.8654,-119.6271,7.0713,1,ml,4,222.52,0.153,0.043,nn,nn00479583,2015-01-28T17:44:42.941Z,"69km ESE of Lakeview, Oregon",earthquake
